country,countryname,sentence_id,text,date,party,partyname,text_id
53,Ireland,1376,It is against this backdrop that Minister Martin has established the committee to recommend actions that showcase the achievements of women within the National Cultural Institutions and the National Collection.,202411,53520,Fine Gael,53520_202411_1376
53,Ireland,1377,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1377
53,Ireland,1378,"National Strategy: Complete, extend, and update the National Strategy for Women and Girls",202411,53520,Fine Gael,53520_202411_1378
53,Ireland,1379,Commit to producing Equality Impact Assessments: All budgetary processes will include Equality Impact Assessments aimed at advancing gender budgeting and ensuring equitable resource allocation.,202411,53520,Fine Gael,53520_202411_1379
53,Ireland,1380,"Advance women’s roles in conflict resolution and peacebuilding: As part of Ireland’s commitment to the Women, Peace and Security agenda, we will prioritise women’s involvement in these critical areas, aligning with UN Resolution 1325.",202411,53520,Fine Gael,53520_202411_1380
53,Ireland,1381,Encourage more women to join our uniformed services: We will implement initiatives to promote the recruitment and retention of women in the Defence Forces and An Garda Síochána.,202411,53520,Fine Gael,53520_202411_1381
53,Ireland,1382,"Boost funding and visibility for female sports: Increased funding and support will be directed towards female sports at both national and local levels, including specific programmes for young girls in primary and secondary schools to inspire future generations.",202411,53520,Fine Gael,53520_202411_1382
53,Ireland,1383,Enourage broadcasters to increase the airing of competitive women’s events.,202411,53520,Fine Gael,53520_202411_1383
53,Ireland,1384,"These initiatives will create a more equitable society in Ireland, empowering women and minorities to participate fully in all aspects of life and decision-making.",202411,53520,Fine Gael,53520_202411_1384
53,Ireland,1385,Female Entrepreneurship,202411,53520,Fine Gael,53520_202411_1385
53,Ireland,1386,Fine Gael is dedicated to fostering female entrepreneurship as a vital component of economic growth and innovation.,202411,53520,Fine Gael,53520_202411_1386
53,Ireland,1387,We will: Fine Gael will:,202411,53520,Fine Gael,53520_202411_1387
53,Ireland,1388,Back the ‘Action Plan for Women in Business’: We will ensure that Local Enterprise Offices (LEOs) and Enterprise Ireland collaborate effectively to develop and support female entrepreneurship in every county through enhanced one-to-one engagement and mentoring.,202411,53520,Fine Gael,53520_202411_1388
53,Ireland,1389,"Implement and fully fund Enterprise Ireland’s Action Plan for Women in Business: We will expand this programme with a specific focus on supporting women in rural areas, ensuring that all regions benefit from these initiatives.",202411,53520,Fine Gael,53520_202411_1389
53,Ireland,1390,"Develop women’s creativity and entrepreneurial potential: By leveraging EU programmes and funds, we will facilitate access to loans and equity finance, empowering women to pursue their business ideas.",202411,53520,Fine Gael,53520_202411_1390
53,Ireland,1391,"Promote women’s professional development: We will encourage mentorship opportunities in both public and private sectors, aiming for greater gender balance on company boards and enhancing women’s leadership roles.",202411,53520,Fine Gael,53520_202411_1391
53,Ireland,1392,"These initiatives will empower women to thrive in the entrepreneurial landscape, contributing to a more diverse and dynamic economy in Ireland.",202411,53520,Fine Gael,53520_202411_1392
53,Ireland,1393,"Education; Stem, Digital and Artificial Intelligence",202411,53520,Fine Gael,53520_202411_1393
53,Ireland,1394,"We must sustain efforts to improve the gender balance of subjects taken in school, in further and higher education and careers pursued.",202411,53520,Fine Gael,53520_202411_1394
53,Ireland,1395,This requires action from Government and society as a whole.,202411,53520,Fine Gael,53520_202411_1395
53,Ireland,1396,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1396
53,Ireland,1397,Gender balance in subject choice: Ensure subject choice is gender equal by focusing on teacher training and increased funding for so called non-traditional subjects in all-girl schools.,202411,53520,Fine Gael,53520_202411_1397
53,Ireland,1398,"Commit to a campaign in the Department of Education/Further and Higher Education –to boost leadership and IT skills, with a special focus on girls.",202411,53520,Fine Gael,53520_202411_1398
53,Ireland,1399,"Advance STEM subjects for all: Advance education, training and maintenance of new digital skills and capacities, and particularly STEM subjects, with a special focus on girls (universal access to coding, maths and ICT classes), through training and life-long learning, and to prioritise diversity and inclusion in STEM.",202411,53520,Fine Gael,53520_202411_1399
53,Ireland,1400,Gender Equality in Higher Education: Implement the recommendations of the review of the Gender Equality Action Plan for Higher Education.,202411,53520,Fine Gael,53520_202411_1400
53,Ireland,1401,Increasing the Participation of Women and Minorities in Politics,202411,53520,Fine Gael,53520_202411_1401
53,Ireland,1402,Fine Gael is dedicated to enhancing the representation of women and minorities in political positions across the country.,202411,53520,Fine Gael,53520_202411_1402
53,Ireland,1403,We will: Fine Gael will:,202411,53520,Fine Gael,53520_202411_1403
53,Ireland,1404,"Champion increased participation and representation: We will actively promote the inclusion of women and minorities in all political roles, fostering a more diverse political landscape.",202411,53520,Fine Gael,53520_202411_1404
53,Ireland,1405,"Introduce maternity and paternity/adoptive leave for TDs, Senators, and MEPs: We will establish maternity and paternity/adoptive leave policies for all elected representatives, ensuring that family responsibilities are supported within our political system.",202411,53520,Fine Gael,53520_202411_1405
53,Ireland,1406,"Establish a mentorship programme: We will create a mentorship programme for prospective female and minority candidates for general elections and local councillors, providing guidance and support as they pursue political careers.",202411,53520,Fine Gael,53520_202411_1406
53,Ireland,1407,"These initiatives will promote a more inclusive political environment, empowering women and minorities to engage in decision-making processes that shape our society.",202411,53520,Fine Gael,53520_202411_1407
53,Ireland,1408,Women’s and Girls’ Health,202411,53520,Fine Gael,53520_202411_1408
53,Ireland,1409,Fine Gael is committed to improving the health and well-being of women and girls across Ireland.,202411,53520,Fine Gael,53520_202411_1409
53,Ireland,1410,We will: Fine Gael will:,202411,53520,Fine Gael,53520_202411_1410
53,Ireland,1411,"Implement the actions of the Women’s Health Taskforce: We will execute the recommendations from the Department of Health’s taskforce, with a focus on the health of older women and women’s mental health.",202411,53520,Fine Gael,53520_202411_1411
53,Ireland,1412,"Increase funding for the National Maternity Strategy: We will allocate additional resources to support the recruitment and training of midwifery and medical staff, ensuring access to dating and anomaly scans in all maternity units, and implementing the supported care pathway across the maternity network.",202411,53520,Fine Gael,53520_202411_1412
53,Ireland,1413,"Promote the ‘We’re Breastfeeding Friendly’ campaign: We will encourage businesses to adopt this initiative, creating a supportive environment for breastfeeding mothers in the workplace and community.",202411,53520,Fine Gael,53520_202411_1413
53,Ireland,1414,"Seek a pooled European approach for the HPV vaccine: We will advocate for a coordinated effort at the European level to procure the HPV vaccine, ensuring equitable access for both boys and girls across Ireland.",202411,53520,Fine Gael,53520_202411_1414
53,Ireland,1415,"Ensure local provision of comprehensive care: We will provide resources to guarantee that a full range of care is available across the whole island and in all maternity hospitals, promoting equitable healthcare access for all women.",202411,53520,Fine Gael,53520_202411_1415
53,Ireland,1416,"These initiatives will enhance the health services available to women and girls, ensuring they receive the comprehensive care and support they deserve.",202411,53520,Fine Gael,53520_202411_1416
53,Ireland,1417,LGBTQI+,202411,53520,Fine Gael,53520_202411_1417
53,Ireland,1418,Fine Gael is dedicated to advocating for the rights and well-being of the LGBTQI+ community in Ireland and globally.,202411,53520,Fine Gael,53520_202411_1418
53,Ireland,1419,We will: Fine Gael will:,202411,53520,Fine Gael,53520_202411_1419
53,Ireland,1420,Speak up for the LGBTQI+ community: We will actively advocate for the rights of LGBTQI+ individuals both in Ireland and internationally.,202411,53520,Fine Gael,53520_202411_1420
53,Ireland,1421,"Utilise our influence in international debates: We will engage in discussions at key international forums, including the EU and the UN, to uphold the universal nature of human rights, ensuring that these rights apply equally to all individuals, regardless of gender identity, sexual orientation, or any other characteristic.",202411,53520,Fine Gael,53520_202411_1421
53,Ireland,1422,"Support the National LGBTI+ Inclusion Strategy to 2028: We will back this strategy, which focuses on safety, health and well-being, participation and inclusion, and equality and non-discrimination.",202411,53520,Fine Gael,53520_202411_1422
53,Ireland,1423,"Introduce a law to disregard certain historical convictions: We will implement legislation to disregard specific criminal convictions related to consensual sexual activity, addressing injustices from the past.",202411,53520,Fine Gael,53520_202411_1423
53,Ireland,1424,"These initiatives will strengthen the rights and protections for the LGBTQI+ community, fostering an inclusive and equitable society for all.",202411,53520,Fine Gael,53520_202411_1424
53,Ireland,1425,Counteracting Racism,202411,53520,Fine Gael,53520_202411_1425
53,Ireland,1426,"Fine Gael is committed to combating racism, promoting inclusivity, and addressing the rise of far-right ideologies in Ireland.",202411,53520,Fine Gael,53520_202411_1426
53,Ireland,1427,We will: Fine Gael will:,202411,53520,Fine Gael,53520_202411_1427
53,Ireland,1428,"Support the funding of integration officers in local authorities: We will ensure that local authorities have dedicated integration officers to facilitate and promote community cohesion, countering divisive narratives.",202411,53520,Fine Gael,53520_202411_1428
53,Ireland,1429,"Develop anti-racism and unconscious bias training: We will continue to implement training programmes within our education system to address racism and unconscious bias, fostering a more inclusive environment for all students and reducing susceptibility to extremist views.",202411,53520,Fine Gael,53520_202411_1429
53,Ireland,1430,"Support intercultural events and activities: We will promote and fund intercultural events and activities nationwide, celebrating diversity and encouraging understanding among different communities, thereby building resilience against far-right rhetoric.",202411,53520,Fine Gael,53520_202411_1430
53,Ireland,1431,"Positive, impactful communications campaigns: We will launch national and local campaigns to highlight the positive impacts of migration and to challenge misinformation, showcasing the contributions of migrants to Irish society and counteracting the narratives propagated by the far right.",202411,53520,Fine Gael,53520_202411_1431
53,Ireland,1432,"These initiatives will work towards creating a more inclusive and welcoming environment, actively countering racism and far-right ideologies while promoting understanding among all communities in Ireland.",202411,53520,Fine Gael,53520_202411_1432
53,Ireland,1433,Strengthening Ireland’s Security and Defence,202411,53520,Fine Gael,53520_202411_1433
53,Ireland,1434,The fundamental priority of any state is the protection of its territory and its people.,202411,53520,Fine Gael,53520_202411_1434
53,Ireland,1435,"In light of Russia’s invasion of Ukraine, the security landscape for Ireland and Europe has changed significantly and will continue to evolve.",202411,53520,Fine Gael,53520_202411_1435
53,Ireland,1436,"Fine Gael recognises the need to strengthen our security and defence capabilities in a world facing increased physical, cyber, and hybrid threats to our people, our territory, and our critical infrastructure.",202411,53520,Fine Gael,53520_202411_1436
53,Ireland,1437,We will work to ensure that Ireland is prepared to address these challenges independently while also collaborating with our allies to maintain national safety.,202411,53520,Fine Gael,53520_202411_1437
53,Ireland,1438,"Fine Gael’s ambition for Ireland is to develop the capability and personnel necessary to safeguard against direct, hybrid, and cyber attacks in an increasingly complex global environment.",202411,53520,Fine Gael,53520_202411_1438
53,Ireland,1439,Investing in Defence,202411,53520,Fine Gael,53520_202411_1439
53,Ireland,1440,Fine Gael is committed to strengthening Ireland’s defence capabilities while preserving our long-standing policy of active military neutrality.,202411,53520,Fine Gael,53520_202411_1440
53,Ireland,1441,We will: Fine Gael will:,202411,53520,Fine Gael,53520_202411_1441
53,Ireland,1442,"Preserve Ireland’s policy of active military neutrality: We recognise that while we maintain military neutrality, we are not politically neutral and will engage with international partners when necessary.",202411,53520,Fine Gael,53520_202411_1442
53,Ireland,1443,"Minister for Defence: We will ensure that the Defence Portfolio continues to be represented by a Senior Minister at Cabinet, highlighting the importance of defence in government.",202411,53520,Fine Gael,53520_202411_1443
53,Ireland,1444,"Support active military cooperation: We will enhance cooperation between our Defence Forces and international partners, including the United Nations, European Union, and NATO, focusing on:",202411,53520,Fine Gael,53520_202411_1444
53,Ireland,1445,International security and peacekeeping,202411,53520,Fine Gael,53520_202411_1445
53,Ireland,1446,Protection of critical undersea infrastructure,202411,53520,Fine Gael,53520_202411_1446
53,Ireland,1447,More efficient procurement of military assets,202411,53520,Fine Gael,53520_202411_1447
53,Ireland,1448,Cyber security and countering hybrid threats,202411,53520,Fine Gael,53520_202411_1448
53,Ireland,1449,"Training, upskilling, and knowledge sharing",202411,53520,Fine Gael,53520_202411_1449
53,Ireland,1450,Continue modernising the Defence Forces: We will align our modernisation efforts with the recommendations from the report of the Commission on the Defence Forces.,202411,53520,Fine Gael,53520_202411_1450
53,Ireland,1451,"Building up our Defence capabilities : Our goal is to achieve Level of Ambition 2 (LOA2) as a priority, with a vision of progressing to Level of Ambition 3 (LOA3), which entails developing full-spectrum defence capabilities comparable to similar-sized countries in Europe.",202411,53520,Fine Gael,53520_202411_1451
53,Ireland,1452,"Increase Defence spending: We commit to steadily increasing our Defence budget every year, ensuring we maximise our capabilities across land, air, sea, and cyber protection.",202411,53520,Fine Gael,53520_202411_1452
53,Ireland,1453,"Equip the Navy appropriately: We will ensure that the Navy is equipped to map our marine area and seabed, protecting vital marine infrastructures, including fixed and floating wind turbines, telecoms and data cables, and energy pipelines.",202411,53520,Fine Gael,53520_202411_1453
53,Ireland,1454,"Provide resources for the new East Coast Naval Base: We will allocate the necessary funding to deliver a new East Coast Naval Base, enhancing our maritime capabilities.",202411,53520,Fine Gael,53520_202411_1454
53,Ireland,1455,"Develop accommodation and facilities at Casement Aerodrome: We will invest in significant upgrades to the accommodation and facilities at Casement Aerodrome, Baldonnel to support our Defence Forces.",202411,53520,Fine Gael,53520_202411_1455
53,Ireland,1456,Resource cyber security defences adequately: We will ensure that Ireland’s cyber security defences receive the appropriate resources to protect our digital infrastructure.,202411,53520,Fine Gael,53520_202411_1456
53,Ireland,1457,These initiatives will enhance Ireland’s defence capabilities and ensure the safety and security of our nation and its people in a changing global landscape.,202411,53520,Fine Gael,53520_202411_1457
53,Ireland,1458,Defence Forces Personnel: Retention and Recruitment,202411,53520,Fine Gael,53520_202411_1458
53,Ireland,1459,"Fine Gael is committed to implementing measures that enhance the recruitment and retention of men and women in Óglaigh na hÉireann, reaching the target of 11,500 personnel.",202411,53520,Fine Gael,53520_202411_1459
53,Ireland,1460,"We will ensure that those who protect our people, land, air, and sea are better rewarded and recognised for their vital work.",202411,53520,Fine Gael,53520_202411_1460
53,Ireland,1461,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1461
53,Ireland,1462,Commit to reviewing the ‘On Duty’ rate of pay: We will continue to review the ‘On Duty’ rate of pay in the context of our public pay agreement.,202411,53520,Fine Gael,53520_202411_1462
53,Ireland,1463,This is to ensure we fairly compensate Defence Forces personnel for their dedication and service,202411,53520,Fine Gael,53520_202411_1463
53,Ireland,1464,Rewarding Long Service: Incentivise members to stay in the Defence Forces for longer.,202411,53520,Fine Gael,53520_202411_1464
53,Ireland,1465,All public sector wage measures will be taken with regard to the current public service wage agreement.,202411,53520,Fine Gael,53520_202411_1465
53,Ireland,1466,Ensure the implementation of the Working Time Directive: Give members of the Defence Forces and their families to better certainty and security.,202411,53520,Fine Gael,53520_202411_1466
53,Ireland,1467,"Strengthen the Personnel Support Service (PSS): We will enhance the PSS, which provides essential support to the families and partners of Defence Forces members, recognising the importance of their contributions.",202411,53520,Fine Gael,53520_202411_1467
53,Ireland,1468,"Consider expanding eligibility criteria for enlistment: We will explore options to broaden the eligibility criteria for those wishing to enlist in the Defence Forces, making it more accessible to a wider range of candidates.",202411,53520,Fine Gael,53520_202411_1468
53,Ireland,1469,"Create a more welcoming environment for female recruits: We will work towards making the Defence Forces a more inclusive organisation for female recruits and cadets, promoting diversity within our ranks.",202411,53520,Fine Gael,53520_202411_1469
53,Ireland,1470,Cultural change: Respect the outcome of the Defence Forces tribunal and work to improve cultural change.,202411,53520,Fine Gael,53520_202411_1470
53,Ireland,1471,"These initiatives will foster a supportive environment for Defence Forces personnel, ensuring we attract and retain the talent necessary to safeguard Ireland’s security.",202411,53520,Fine Gael,53520_202411_1471
53,Ireland,1472,Refreshing Ireland’s Reserve Defence Forces,202411,53520,Fine Gael,53520_202411_1472
53,Ireland,1473,"Fine Gael fully supports the Reserve Defence Force (RDF) Regeneration and Development Plan, which aims to create a Reserve that can seamlessly train, operate, and deploy alongside the Permanent Defence Force both nationally and internationally.",202411,53520,Fine Gael,53520_202411_1473
53,Ireland,1474,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1474
53,Ireland,1475,Work to better protect workers serving in the RDF: We will implement measures that safeguard the rights and interests of individuals who choose to serve in the Reserve Defence Force.,202411,53520,Fine Gael,53520_202411_1475
53,Ireland,1476,Introduce a Flat Rate Expense for RDF members: We will establish a Flat Rate Expense to compensate RDF members for expenses incurred while serving.,202411,53520,Fine Gael,53520_202411_1476
53,Ireland,1477,Engage with employers to boost participation: We will collaborate with employers to encourage greater participation in the RDF by workers possessing critical skills and experience.,202411,53520,Fine Gael,53520_202411_1477
53,Ireland,1478,Support the introduction of a ‘cyber reserve’: We will advocate for the creation of a cyber reserve to bolster our capabilities in digital defence.,202411,53520,Fine Gael,53520_202411_1478
53,Ireland,1479,Provide cost supports for SMEs: We will introduce financial supports for Ireland’s small and medium-sized enterprises (SMEs) to enable and encourage volunteerism among their employees.,202411,53520,Fine Gael,53520_202411_1479
53,Ireland,1480,"Ensure access to necessary equipment for RDF trainees: We will guarantee that RDF trainees have access to essential equipment, including personal protective gear and health and safety equipment.",202411,53520,Fine Gael,53520_202411_1480
53,Ireland,1481,Utilise Higher and Further Education Institutions: We will explore the potential of our higher and further education institutions as centres for promoting a geographically dispersed reservist culture across Ireland.,202411,53520,Fine Gael,53520_202411_1481
53,Ireland,1482,"Explore the use of public buildings for training: We will investigate the possibility of using public buildings for training and classes, maximising available resources.",202411,53520,Fine Gael,53520_202411_1482
53,Ireland,1483,Establish new Naval Reserve training bases: We will work towards the establishment of new Naval Reserve training bases around the island to enhance our maritime capabilities.,202411,53520,Fine Gael,53520_202411_1483
53,Ireland,1484,"These initiatives will revitalise Ireland’s Reserve Defence Forces, ensuring they are equipped, supported, and integrated into our national defence strategy.",202411,53520,Fine Gael,53520_202411_1484
53,Ireland,1485,Boosted Civil Defence,202411,53520,Fine Gael,53520_202411_1485
53,Ireland,1486,Fine Gael recognises the vital role of Civil Defence in supporting communities through the dedication of volunteers.,202411,53520,Fine Gael,53520_202411_1486
53,Ireland,1487,It also serves as an important pathway towards careers in the Defence Forces and Emergency Services.,202411,53520,Fine Gael,53520_202411_1487
53,Ireland,1488,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1488
53,Ireland,1489,"Implement the ‘Civil Defence - Towards 2030’ policy: We will establish a new Civil Defence Volunteer and Equipment Management System to enhance the efficiency of managing approximately 2,500 Civil Defence volunteers, including their training, activities, equipment, and vehicle management.",202411,53520,Fine Gael,53520_202411_1489
53,Ireland,1490,"These initiatives will strengthen Civil Defence, ensuring that volunteers are well-supported and prepared to serve their communities effectively.",202411,53520,Fine Gael,53520_202411_1490
53,Ireland,1491,Developing a Comprehensive Veterans’ Policy,202411,53520,Fine Gael,53520_202411_1491
53,Ireland,1492,"With approximately 145,000 veterans in Ireland, Fine Gael is committed to providing better support for those who have served in the Defence Forces, as well as for retiring members, their spouses, and families— particularly those facing challenges after service.",202411,53520,Fine Gael,53520_202411_1492
53,Ireland,1493,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1493
53,Ireland,1494,"Establish an Office of Veterans Affairs (OVA): This office will act as a one-stop shop for ex-service members and their families, providing information and support services tailored to their needs.",202411,53520,Fine Gael,53520_202411_1494
53,Ireland,1495,"Prioritise assistance for transitioning personnel: We will focus on helping serving personnel as they transition to civilian life, ensuring they have the resources and support necessary for a successful adjustment.",202411,53520,Fine Gael,53520_202411_1495
53,Ireland,1496,"Support veterans with housing and specialised services: We will enhance access to housing, emergency accommodation, and support centres that offer specialised services, including mental health care and assistance for substance misuse and addictions.",202411,53520,Fine Gael,53520_202411_1496
53,Ireland,1497,"These initiatives will create a comprehensive framework to support our veterans, ensuring they receive the care and resources they deserve after their service to Ireland.",202411,53520,Fine Gael,53520_202411_1497
53,Ireland,1498,Robust Approach to Ireland’s Security Intelligence,202411,53520,Fine Gael,53520_202411_1498
53,Ireland,1499,"The threats to Irish security are complex and diverse, encompassing violent extremism, foreign interference, and espionage.",202411,53520,Fine Gael,53520_202411_1499
53,Ireland,1500,Fine Gael recognises the urgent need to reform and renew Ireland’s national intelligence structures and capabilities.,202411,53520,Fine Gael,53520_202411_1500
53,Ireland,1501,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1501
53,Ireland,1502,Ensure a whole-of-Government approach to defence and deterrence: We will implement a coordinated strategy to address future threats from extremists and malicious actors effectively.,202411,53520,Fine Gael,53520_202411_1502
53,Ireland,1503,Commence a structured review of Ireland’s Military Intelligence: This review will be conducted to ensure that our intelligence services are positioned to protect national security while upholding the rights of citizens.,202411,53520,Fine Gael,53520_202411_1503
53,Ireland,1504,"We will also assess current oversight mechanisms at operational, judicial, and political levels to confirm they are sufficient for ensuring lawful action by intelligence services and maintaining public confidence.",202411,53520,Fine Gael,53520_202411_1504
53,Ireland,1505,"These initiatives will strengthen Ireland’s security intelligence framework, ensuring that it is robust, accountable, and aligned with democratic values.",202411,53520,Fine Gael,53520_202411_1505
53,Ireland,1506,Ireland’s place in the world,202411,53520,Fine Gael,53520_202411_1506
53,Ireland,1507,"A more assertive Foreign, Defence and Security Policy",202411,53520,Fine Gael,53520_202411_1507
53,Ireland,1508,Ireland and Europe must be able to defend itself.,202411,53520,Fine Gael,53520_202411_1508
53,Ireland,1509,"Unlike other political parties, we will not shirk our responsibility and leave it to others to defend our citizens.",202411,53520,Fine Gael,53520_202411_1509
53,Ireland,1510,The world is changing rapidly and we must play our part.,202411,53520,Fine Gael,53520_202411_1510
53,Ireland,1511,"Over the next five years, Fine Gael will adopt a more assertive foreign, defence and security policy.",202411,53520,Fine Gael,53520_202411_1511
53,Ireland,1512,We will do this in a way that protects our policy of military neutrality.,202411,53520,Fine Gael,53520_202411_1512
53,Ireland,1513,Conflict in Gaza,202411,53520,Fine Gael,53520_202411_1513
53,Ireland,1514,"The Irish people have strong views on the conflict in the Middle East, recognising it as a humanitarian catastrophe.",202411,53520,Fine Gael,53520_202411_1514
53,Ireland,1515,"Fine Gael is committed to taking meaningful steps to address this situation, calling for an immediate ceasefire in Gaza and the release of all remaining hostages.",202411,53520,Fine Gael,53520_202411_1515
53,Ireland,1516,"Fine Gael, while in government, made the historic decision to recognise the State of Palestine alongside Norway and Spain, while unequivocally recognising the State of Israel.",202411,53520,Fine Gael,53520_202411_1516
53,Ireland,1517,We aim to build on this progress to help create a peaceful future.,202411,53520,Fine Gael,53520_202411_1517
53,Ireland,1518,A two-state solution is the only credible path to peace and security for both Israel and Palestine and their peoples.,202411,53520,Fine Gael,53520_202411_1518
53,Ireland,1519,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1519
53,Ireland,1520,Enact legislation to prohibit trade in goods from Occupied Palestinian Territories: We will also continue to advocate for a review of the EU Trade Agreement.,202411,53520,Fine Gael,53520_202411_1520
53,Ireland,1521,Press for an immediate ceasefire: We will continue to call for an immediate ceasefire in Gaza and the release of all hostages.,202411,53520,Fine Gael,53520_202411_1521
53,Ireland,1522,Make the case for human rights obligations: We will advocate for a meaningful interpretation of Israel’s human rights obligations under the EU-Israel association agreement at the Commission level.,202411,53520,Fine Gael,53520_202411_1522
53,Ireland,1523,Work with European colleagues to support UNRWA: We will collaborate with our European partners to secure multi-million euro funding for the United Nations Relief and Works Agency for Palestine Refugees (UNRWA).,202411,53520,Fine Gael,53520_202411_1523
53,Ireland,1524,"Enforce strict controls on dual-use exports: We will implement a rigorous regime for the control of dual-use items, ensuring that all applications for export licences are thoroughly checked to confirm that they will be used for their stated purposes and not for illicit activities.",202411,53520,Fine Gael,53520_202411_1524
53,Ireland,1525,Ensure enforcement of existing legislation on munitions: We will uphold the current legislation that prohibits civil aircraft from carrying munitions of war in Irish sovereign territory without an exemption.,202411,53520,Fine Gael,53520_202411_1525
53,Ireland,1526,We will ensure that pilots are aware of their obligations and conduct spot checks if necessary.,202411,53520,Fine Gael,53520_202411_1526
53,Ireland,1527,These initiatives will reflect Ireland’s commitment to humanitarian principles and our dedication to promoting peace and security in the region.,202411,53520,Fine Gael,53520_202411_1527
53,Ireland,1528,Conflict in Ukraine,202411,53520,Fine Gael,53520_202411_1528
53,Ireland,1529,"Russia’s brutal invasion of Ukraine represents an attack on our way of life and our core values— freedom, democracy, and the rule of law.",202411,53520,Fine Gael,53520_202411_1529
53,Ireland,1530,Fine Gael is committed to standing in solidarity with Ukraine during this challenging time.,202411,53520,Fine Gael,53520_202411_1530
53,Ireland,1531,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1531
53,Ireland,1532,"Stand with Ukraine for as long as it takes: We will unequivocally support Ukraine, affirming that Russia cannot win this war.",202411,53520,Fine Gael,53520_202411_1532
53,Ireland,1533,Improve the sanctions regime against Russia: We will work to enhance the existing sanctions against Russia by identifying and closing loopholes to ensure their effectiveness.,202411,53520,Fine Gael,53520_202411_1533
53,Ireland,1534,"Support Ukraine’s EU membership efforts: We will actively support Ukraine’s aspiration to achieve EU membership as soon as possible, facilitating their integration into the European community.",202411,53520,Fine Gael,53520_202411_1534
53,Ireland,1535,These initiatives reflect our unwavering commitment to supporting Ukraine and defending the values that unite us.,202411,53520,Fine Gael,53520_202411_1535
53,Ireland,1536,Conflict in Sudan,202411,53520,Fine Gael,53520_202411_1536
53,Ireland,1537,"Fine Gael is deeply concerned about the humanitarian catastrophe unfolding in Sudan, where millions have suffered from violence, hunger, and displacement.",202411,53520,Fine Gael,53520_202411_1537
53,Ireland,1538,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1538
53,Ireland,1539,"Use our voice at international fora: We will advocate for greater attention to the conflict in Sudan, ensuring it is prioritised at the European Council and other international platforms.",202411,53520,Fine Gael,53520_202411_1539
53,Ireland,1540,"Ensure development aid reaches those in need: We will work to facilitate the delivery of development aid to the people who need it most, supporting humanitarian efforts and relief initiatives.",202411,53520,Fine Gael,53520_202411_1540
53,Ireland,1541,These initiatives reflect our commitment to addressing the crisis in Sudan and supporting those affected by this tragic conflict.,202411,53520,Fine Gael,53520_202411_1541
53,Ireland,1542,Fine Gael at the heart of Europe,202411,53520,Fine Gael,53520_202411_1542
53,Ireland,1543,"Fine Gael is the party of Europe, fully involved in the development of the EU and engaged with our EU partners.",202411,53520,Fine Gael,53520_202411_1543
53,Ireland,1544,"Ireland’s future lies in Europe, a common home we are helping to build.",202411,53520,Fine Gael,53520_202411_1544
53,Ireland,1545,A stronger European Union,202411,53520,Fine Gael,53520_202411_1545
53,Ireland,1546,"Fine Gael believes that in dealing with global issues, we can achieve more by cooperating with our European neighbours than by working alone.",202411,53520,Fine Gael,53520_202411_1546
53,Ireland,1547,"In an unstable world, it is essential that Ireland is part of a stronger European Union.",202411,53520,Fine Gael,53520_202411_1547
53,Ireland,1548,Fine Gael will:,202411,53520,Fine Gael,53520_202411_1548
53,Ireland,1549,"Achieve Capital Market Union: We will support the actions needed to develop and deepen Europe’s capital markets so that they can meaningfully contribute to funding Europe’s future, not least the green and digital transitions.",202411,53520,Fine Gael,53520_202411_1549
53,Ireland,1550,Prioritise economic competitivenessin the EU: We will ensure that Europe moves swiftly to keep pace internationally and improve the standard of living for all citizens.,202411,53520,Fine Gael,53520_202411_1550
53,Ireland,1551,Champion the European Green Deal: We will unlock Europe’s untapped renewable energy resources through enhanced EU cooperation and improved energy grid connectivity.,202411,53520,Fine Gael,53520_202411_1551
53,Ireland,1552,Irish Presidency of the Council of the EU in 2026,202411,53520,Fine Gael,53520_202411_1552
53,Ireland,1553,Ireland will have a significant opportunity to shape the EU agenda when it hosts the Presidency of the Council of the EU in 2026.,202411,53520,Fine Gael,53520_202411_1553
53,Ireland,1554,"This event will also provide a platform to showcase communities across Ireland, ensuring that meetings extend beyond Dublin.",202411,53520,Fine Gael,53520_202411_1554
53,Ireland,1555,The European Political Community meeting in late 2026 will be the largest international political event ever hosted in Ireland.,202411,53520,Fine Gael,53520_202411_1555
53,Ireland,1556,Work towards balanced online regulation: Our aim is to hold big tech companies accountable while harnessing the potential of AI.,202411,53520,Fine Gael,53520_202411_1556
53,Ireland,1557,"Build on the implementation of the EU Directive: We will continue efforts to combat Violence Against Women and Domestic Violence, striving to make Europe the first continent free of gender-based violence.",202411,53520,Fine Gael,53520_202411_1557
53,Ireland,1558,Ensure regional balance in meetings: We will bring high-level meetings to cities and counties across Ireland.,202411,53520,Fine Gael,53520_202411_1558
53,Ireland,1559,Irish Workers in the EU Institutions,202411,53520,Fine Gael,53520_202411_1559
